iucn_id,sci_name,vuln,mp_particles_ml,log_mp_particles_ml,distance_km,log_toxic_pressure,eco_risk_score,eco_risk_index,eco_risk_class,geometry
2483,Systomus pleurotaenia,2,0.0,-12.0,278.3517848309592,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (8972506.805225 681298.834975)
2484,Systomus pleurotaenia,2,0.0,-12.0,220.23206455303375,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (8953793.998823 751278.784144)
2485,Systomus pleurotaenia,2,0.0,-12.0,239.6305305332996,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (8937096.075204 738199.13771)
2486,Systomus pleurotaenia,2,0.0,-12.0,226.34992134110954,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (8959137.334381 741895.531383)
2487,Systomus pleurotaenia,2,0.0,-12.0,224.46704793414787,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (8971703.449195 738591.369801)
2488,Systomus pleurotaenia,2,0.0,-12.0,229.33330729814364,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (8974360.274747 732373.921008)
2489,Systomus pleurotaenia,2,0.0,-12.0,252.12064060632116,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (8931533.774207 727001.181751)
2490,Systomus pleurotaenia,2,0.0,-12.0,251.01159345102414,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (8957478.006051 715709.566481)
2491,Systomus pleurotaenia,2,0.0,-12.0,231.40119446821112,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (8926532.300805 754220.959077)
2492,Systomus pleurotaenia,2,0.0,-12.0,196.33757462504823,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (8929037.657265 795864.31707)
2493,Systomus pleurotaenia,2,0.0,-12.0,206.09032500618815,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (8937633.748344 777247.611117)
2494,Systomus pleurotaenia,2,0.0,-12.0,246.98648563559277,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (8937853.047741 729413.864481)
2495,Systomus pleurotaenia,2,0.0,-12.0,253.47917167205503,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (8941941.144721 720034.416464)
2496,Systomus pleurotaenia,2,0.0,-12.0,207.57457831829666,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (8944583.869432 770965.618543)
2497,Systomus pleurotaenia,2,0.0,-12.0,269.1729246727741,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (8950331.962659 699012.111647)
2498,Systomus pleurotaenia,2,0.0,-12.0,218.56376910849812,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (8953797.672366 753150.763305)
2499,Systomus pleurotaenia,2,0.0,-12.0,254.28060084166174,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (8963983.071815 709618.408309)
2500,Systomus pleurotaenia,2,0.0,-12.0,260.54833682916944,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (8966117.066453 702159.0788)
2501,Systomus pleurotaenia,2,0.0,-12.0,238.04250822355127,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (8972248.544006 723872.232245)
2502,Systomus pleurotaenia,2,0.0,-12.0,269.1082571040648,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (8974499.42411 690356.024232)
2503,Astroblepus mariae,3,0.0,-12.0,683.8425469805497,-13.414973347970818,1.1538461538461532e-13,5.29970922421406e-10,low,POINT (-8111851.294106 585246.857806)
2504,Astroblepus mariae,3,0.0,-12.0,703.4348658403679,-13.414973347970818,1.1538461538461532e-13,5.29970922421406e-10,low,POINT (-8109624.90429 564010.248443)
2505,Astroblepus mariae,3,0.0,-12.0,697.8649478003649,-13.414973347970818,1.1538461538461532e-13,5.29970922421406e-10,low,POINT (-8226510.369623 518204.811971)
2506,Astroblepus mariae,3,0.0,-12.0,684.6846207774603,-13.414973347970818,1.1538461538461532e-13,5.29970922421406e-10,low,POINT (-8114077.683922 583011.124587)
2507,Astroblepus mariae,3,0.0,-12.0,684.1369104008577,-13.414973347970818,1.1538461538461532e-13,5.29970922421406e-10,low,POINT (-8115190.87883 583011.124587)
2508,Astroblepus mariae,3,0.0,-12.0,698.1771807913138,-13.414973347970818,1.1538461538461532e-13,5.29970922421406e-10,low,POINT (-8226189.212892 517984.34193)
2509,Astroblepus mariae,3,0.0,-12.0,683.3241668495591,-13.414973347970818,1.1538461538461532e-13,5.29970922421406e-10,low,POINT (-8105172.124658 589718.539657)
2510,Astroblepus mariae,3,0.0,-12.0,683.725717042759,-13.414973347970818,1.1538461538461532e-13,5.29970922421406e-10,low,POINT (-8106285.319566 588600.592181)
2511,Astroblepus mariae,3,0.0,-12.0,682.7608453901349,-13.414973347970818,1.1538461538461532e-13,5.29970922421406e-10,low,POINT (-8106285.319566 589718.539657)
2512,Astroblepus mariae,3,0.0,-12.0,681.2181161764572,-13.414973347970818,1.1538461538461532e-13,5.29970922421406e-10,low,POINT (-8115190.87883 586364.751291)
2513,Astroblepus mariae,3,0.0,-12.0,677.3772934858126,-13.414973347970818,1.1538461538461532e-13,5.29970922421406e-10,low,POINT (-8094983.385624 602807.144652)
2514,Astroblepus mariae,3,0.0,-12.0,650.4726502264011,-13.414973347970818,1.1538461538461532e-13,5.29970922421406e-10,low,POINT (-8087314.585904 639799.935831)
2515,Astroblepus mariae,3,0.0,-12.0,701.9173673853243,-13.414973347970818,1.1538461538461532e-13,5.29970922421406e-10,low,POINT (-8110738.099198 565127.807216)
2516,Astroblepus mariae,3,0.0,-12.0,702.4582706586294,-13.414973347970818,1.1538461538461532e-13,5.29970922421406e-10,low,POINT (-8109624.90429 565127.807216)
2517,Astroblepus mariae,3,0.0,-12.0,654.1812098627845,-13.414973347970818,1.1538461538461532e-13,5.29970922421406e-10,low,POINT (-8085879.788987 636294.383109)
2518,Astroblepus mariae,3,0.0,-12.0,689.3823162485852,-13.414973347970818,1.1538461538461532e-13,5.29970922421406e-10,low,POINT (-8108511.709382 580775.462802)
2519,Astroblepus mariae,3,0.0,-12.0,654.2519355070582,-13.414973347970818,1.1538461538461532e-13,5.29970922421406e-10,low,POINT (-8085762.346924 636288.230045)
2520,Creagrutus atratus,2,0.0,-12.0,757.0827814281664,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (-8205550.022701 462787.744615)
2521,Creagrutus atratus,2,0.0,-12.0,722.8346842294286,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (-8228463.470089 491244.621938)
2522,Creagrutus atratus,2,0.0,-12.0,710.7443399431461,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (-8161873.944053 529737.357266)
2523,Creagrutus atratus,2,0.0,-12.0,732.8148087650608,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (-8223170.784899 482472.867147)
2524,Creagrutus atratus,2,0.0,-12.0,711.5008089100681,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (-8160831.870055 529374.321221)
2525,Creagrutus atratus,2,0.0,-12.0,710.5945609561846,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (-8163058.259871 529374.321221)
2526,Creagrutus atratus,2,0.0,-12.0,711.2924474407017,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (-8166397.844595 527140.290876)
2527,Creagrutus atratus,2,0.0,-12.0,766.0700639772771,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (-8211516.41345 451297.965449)
2528,Creagrutus atratus,2,0.0,-12.0,653.673448551823,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (-8102203.601193 626248.296627)
2529,Creagrutus atratus,2,0.0,-12.0,653.6734380225523,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (-8102203.567797 626248.330184)
2530,Creagrutus atratus,2,0.0,-12.0,704.0031553661034,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (-8081795.031592 579657.658611)
2531,Creagrutus atratus,2,0.0,-12.0,675.6972079651422,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (-8138883.340014 579753.900853)
2532,Creagrutus atratus,2,0.0,-12.0,712.5153616432092,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (-8160671.07573 528334.868006)
2533,Creagrutus atratus,2,0.0,-12.0,686.4775215639728,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (-8134186.325419 570045.271867)
2534,Creagrutus atratus,2,0.0,-12.0,714.0027397197955,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (-8160108.293365 526957.227241)
2535,Creagrutus atratus,2,0.0,-12.0,674.4415341351763,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (-8139300.788104 580952.412836)
2536,Creagrutus atratus,2,0.0,-12.0,711.0712718840343,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (-8160822.593802 529849.061008)
2537,Creagrutus atratus,2,0.0,-12.0,713.5851404750116,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (-8160423.698218 527273.709822)
2538,Creagrutus atratus,2,0.0,-12.0,711.3354401393487,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (-8164115.795033 528095.951996)
2539,Creagrutus atratus,2,0.0,-12.0,711.2413537569385,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (-8160940.09709 529610.139188)
2540,Creagrutus atratus,2,0.0,-12.0,702.5953138991488,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (-8058071.623589 596653.349181)
2541,Creagrutus atratus,2,0.0,-12.0,702.595338660127,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (-8058071.612457 596653.32682)
2542,Creagrutus atratus,2,0.0,-12.0,693.0312111309648,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (-8133744.164402 562892.706941)
2543,Creagrutus atratus,2,0.0,-12.0,693.0312264370231,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (-8133744.131006 562892.706941)
2544,Creagrutus atratus,2,0.0,-12.0,673.6323158626071,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (-8140915.922596 581023.841308)
2545,Creagrutus atratus,2,0.0,-12.0,674.5673716087895,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (-8139916.162249 580489.75036)
2546,Creagrutus atratus,2,0.0,-12.0,689.638302672872,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (-8133932.739619 566614.857758)
2547,Creagrutus atratus,2,0.0,-12.0,725.9110959732393,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (-8227571.021731 488299.909747)
2548,Creagrutus atratus,2,0.0,-12.0,725.9110603545118,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (-8227570.999467 488299.954406)
2549,Creagrutus atratus,2,0.0,-12.0,700.1350536051988,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (-8149987.45922 546904.458703)
2550,Creagrutus atratus,2,0.0,-12.0,710.7567650726874,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (-8163308.728725 529085.755702)
2551,Creagrutus atratus,2,0.0,-12.0,721.3556375524469,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (-8231732.478256 491746.042853)
2552,Creagrutus atratus,2,0.0,-12.0,536.2923048717998,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (-8064335.014739 807623.004159)
2553,Creagrutus atratus,2,0.0,-12.0,541.8797086111783,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (-8060676.054396 803366.378535)
2554,Creagrutus atratus,2,0.0,-12.0,711.0153342820722,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (-8165912.36805 527655.353126)
2555,Corydoras axelrodi,2,0.0,-12.0,777.9942927462997,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (-8219089.066526 436341.30615)
2556,Corydoras axelrodi,2,0.0,-12.0,777.9942707701496,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (-8219089.03313 436341.339624)
2557,Corydoras axelrodi,2,7.541689205994305e-15,-11.99673697494612,913.6018365650207,-13.411710322916939,7.750320686199944e-14,2.6898233719581886e-10,low,POINT (-8231062.112282 283995.5661)
2558,Corydoras axelrodi,2,7.541686604205299e-15,-11.996736976067606,913.6018538144019,-13.411710324038424,7.750320666186176e-14,2.689823358169458e-10,low,POINT (-8231062.10115 283995.599529)
2559,Corydoras axelrodi,2,0.0,-12.0,717.838137467388,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (-8091813.785763 557554.783645)
2560,Corydoras axelrodi,2,0.0,-12.0,717.8381084525158,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (-8091813.785763 557554.817168)
2561,Corydoras axelrodi,2,0.0,-12.0,710.5816929404497,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (-8143679.428955 538342.150466)
2562,Corydoras axelrodi,2,0.0,-12.0,711.5011530810501,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (-8145167.659227 536610.568347)
2563,Corydoras axelrodi,2,0.0,-12.0,711.0503189526856,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (-8145064.466059 537159.308029)
2564,Corydoras axelrodi,2,2.6048446985402275e-16,-11.999886887763472,831.1988998234684,-13.41486023573429,7.694311418998877e-14,2.6512351040546825e-10,low,POINT (-7848024.100926 501453.510138)
2565,Corydoras axelrodi,2,0.0,-12.0,760.2379138613155,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (-8196794.299473 462504.360546)
2566,Corydoras axelrodi,2,0.0,-12.0,760.2379182555477,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (-8196794.254945 462504.371707)
2567,Corydoras axelrodi,2,0.0,-12.0,812.8233351807143,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (-8022424.673608 488427.074504)
2568,Corydoras axelrodi,2,0.0,-12.0,812.8233243546377,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (-8022424.640213 488427.107998)
2569,Corydoras axelrodi,2,0.0,-12.0,815.0672256302685,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (-8023583.954786 485070.614929)
2570,Corydoras axelrodi,2,0.0,-12.0,817.4970991209664,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (-8026257.069718 480583.077903)
2571,Corydoras axelrodi,2,0.0,-12.0,791.3315337682661,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (-8081795.031592 479123.789323)
2572,Corydoras axelrodi,2,0.0,-12.0,711.6841159245517,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (-8076229.057052 574068.903286)
2573,Corydoras axelrodi,2,0.0,-12.0,818.6537346302399,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (-8023634.048556 480829.904668)
2574,Corydoras axelrodi,2,0.0,-12.0,818.27706460001,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (-8023519.834759 481341.757127)
2575,Corydoras axelrodi,2,0.0,-12.0,812.1375076847526,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (-8023046.170326 488848.42777)
2576,Corydoras axelrodi,2,0.0,-12.0,730.0857024732154,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (-8138161.655755 519363.015808)
2577,Corydoras axelrodi,2,0.0,-12.0,723.4683143272232,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (-8130517.346322 530423.220805)
2578,Corydoras loxozonus,2,7.25318097512401e-15,-11.996861352405444,915.5521396511384,-13.411834700376263,7.748101392116347e-14,2.688294362225797e-10,low,POINT (-8222326.6492 244112.085958)
2579,Corydoras loxozonus,2,7.25317594744684e-15,-11.996861354573214,915.5521743095794,-13.411834702544033,7.748101353441895e-14,2.6882943355805613e-10,low,POINT (-8222326.615805 244112.097098)
2580,Corydoras loxozonus,2,0.0,-12.0,865.5622791610277,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (-8192001.327477 353062.956862)
2581,Corydoras loxozonus,2,7.447871192495408e-15,-11.996777416491224,914.227733763471,-13.411750764462042,7.749599009173043e-14,2.6893261637666593e-10,low,POINT (-8223643.892735 243966.663112)
2582,Corydoras loxozonus,2,5.317623068223471e-15,-11.997696704260743,931.0728254514434,-13.412670052231562,7.733212485140168e-14,2.678036468132581e-10,low,POINT (-8207508.800461 249988.594865)
2583,Corydoras loxozonus,2,5.317618208943621e-15,-11.997696706359939,931.0728711418018,-13.412670054330757,7.733212447761097e-14,2.678036442379814e-10,low,POINT (-8207508.755934 249988.606006)
2584,Corydoras loxozonus,2,5.019203132229179e-15,-11.997825640000023,933.9605869175194,-13.412798987970842,7.730916947170986e-14,2.6764549292451067e-10,low,POINT (-8208699.251096 275044.347713)
2585,Corydoras loxozonus,2,5.2503043435690885e-15,-11.997725786740633,931.7098437863498,-13.41269913471145,7.732694648796668e-14,2.677679698466565e-10,low,POINT (-8208699.251096 261674.180538)
2586,Corydoras loxozonus,2,5.719348271119367e-15,-11.997523194729425,927.4314030284622,-13.412496542700243,7.736302679008616e-14,2.6801654948959803e-10,low,POINT (-8211200.822693 250050.536061)
2587,Corydoras loxozonus,2,5.719351361011451e-15,-11.997523193395134,927.4313760158454,-13.412496541365952,7.736302702777e-14,2.680165511271499e-10,low,POINT (-8211200.844957 250050.50264)
2588,Corydoras loxozonus,2,5.657028264599087e-15,-11.997550106882981,927.9792104055867,-13.4125234548538,7.735823294343078e-14,2.6798352169825743e-10,low,POINT (-8210703.00193 250421.849515)
2589,Corydoras loxozonus,2,0.0,-12.0,859.8875090440757,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (-8166397.844595 367557.591301)
2590,Corydoras loxozonus,2,0.0,-12.0,859.6892894215408,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (-8166490.907689 367734.99492)
2591,Corydoras loxozonus,2,0.0,-12.0,860.8790694796028,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (-8186435.352937 359752.557281)
2592,Corydoras loxozonus,2,0.0,-12.0,686.847140413679,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (-8147473.53116 562892.706941)
2593,Corydoras loxozonus,2,0.0,-12.0,897.0700783470244,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (-8146360.336252 335225.899102)
2594,Corydoras loxozonus,2,0.0,-12.0,926.73607952936,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (-8111519.450704 316679.026929)
2595,Corydoras loxozonus,2,0.0,-12.0,812.1375076847526,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (-8023046.170326 488848.42777)
2596,Corydoras metae,2,0.0,-12.0,754.406550882363,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (-8172388.94827 477924.405031)
2597,Corydoras metae,2,0.0,-12.0,777.0129865517653,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (-8113854.822301 478971.521058)
2598,Corydoras metae,2,0.0,-12.0,779.3731319221806,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (-8211071.024167 437447.774372)
2599,Corydoras metae,2,0.0,-12.0,779.3731138079477,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (-8211070.979639 437447.807847)
2600,Corydoras metae,2,0.0,-12.0,772.6577484331723,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (-8237642.318702 436341.30615)
2601,Corydoras metae,2,0.0,-12.0,772.6577162653322,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (-8237642.318702 436341.339624)
2602,Corydoras metae,2,0.0,-12.0,763.3730990471984,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (-8181499.224077 464772.798052)
2603,Corydoras metae,2,0.0,-12.0,765.979953347379,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (-8205359.666372 453451.837804)
2604,Corydoras metae,2,0.0,-12.0,802.6628043446549,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (-8165284.649687 428902.924266)
2605,Corydoras metae,2,0.0,-12.0,813.3354009151898,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (-8159718.675147 419605.773122)
2606,Corydoras metae,2,0.0,-12.0,813.3353696728897,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (-8159718.675147 419605.80659)
2607,Corydoras metae,2,0.0,-12.0,792.3157265077858,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (-8202298.380375 426702.518631)
2608,Corydoras metae,2,0.0,-12.0,792.3157053253133,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (-8202298.380375 426702.540945)
2609,Corydoras metae,2,0.0,-12.0,760.0107818408349,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (-8195649.935107 463153.276812)
2610,Corydoras metae,2,0.0,-12.0,765.2733963890769,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (-8204760.099595 454401.790023)
2611,Corydoras metae,2,0.0,-12.0,796.8929853423643,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (-8118568.868778 454778.782777)
2612,Corydoras metae,2,0.0,-12.0,793.3374916616357,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (-8183095.768214 432250.121757)
2613,Corydoras metae,2,0.0,-12.0,788.4691440355275,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (-8181982.573306 437829.048849)
2614,Corydoras metae,2,0.0,-12.0,790.1881885796813,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (-8183095.768214 435597.438116)
2615,Corydoras metae,2,0.0,-12.0,793.4246099431273,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (-8179756.18349 433365.880623)
2616,Corydoras metae,2,0.0,-12.0,797.6193634628469,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (-8179756.18349 428902.924266)
2617,Corydoras metae,2,0.0,-12.0,765.2819027236494,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (-8204246.471464 454567.854131)
2618,Corydoras metae,2,0.0,-12.0,764.7454612030223,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (-8193114.522385 459032.058723)
2619,Corydoras metae,2,0.0,-12.0,770.30873650759,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (-8195340.912201 452335.835336)
2620,Corydoras metae,2,0.0,-12.0,797.0660611210739,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (-8170227.680356 433014.080425)
2621,Corydoras metae,2,0.0,-12.0,784.5647906579629,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (-8127824.639159 464106.90445)
2622,Corydoras metae,2,0.0,-12.0,829.8095963307518,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (-8150638.344283 405453.483435)
2623,Corydoras metae,2,0.0,-12.0,812.9980544853648,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (-8137454.776988 428902.924266)
2624,Corydoras metae,2,0.0,-12.0,826.3666604264658,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (-8143020.751528 412168.687408)
2625,Corydoras metae,2,0.0,-12.0,760.2379138613155,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (-8196794.299473 462504.360546)
2626,Corydoras metae,2,0.0,-12.0,760.2379182555477,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (-8196794.254945 462504.371707)
2627,Corydoras metae,2,0.0,-12.0,812.8233351807143,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (-8022424.673608 488427.074504)
2628,Corydoras metae,2,0.0,-12.0,812.8233243546377,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (-8022424.640213 488427.107998)
2629,Corydoras metae,2,0.0,-12.0,785.6441196956006,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (-8202257.192164 433747.473193)
2630,Corydoras metae,2,0.0,-12.0,785.6737187332049,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (-8202125.501206 433760.304549)
2631,Corydoras metae,2,0.0,-12.0,786.8553193137875,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (-8201803.676558 432622.002718)
2632,Corydoras metae,2,0.0,-12.0,786.8553016925753,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (-8201803.63203 432622.036191)
2633,Corydoras metae,2,0.0,-12.0,794.0564847774347,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (-8186342.623802 430328.592778)
2634,Corydoras metae,2,0.0,-12.0,794.0565169589462,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (-8186342.590406 430328.570463)
2635,Corydoras metae,2,0.0,-12.0,798.3234874954633,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (-8176509.361298 429336.814803)
2636,Corydoras metae,2,0.0,-12.0,798.3234885187976,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (-8176509.327902 429336.825961)
2637,Corydoras metae,2,0.0,-12.0,789.9540477560637,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (-8196887.028608 431010.417569)
2638,Corydoras metae,2,0.0,-12.0,789.9540619048286,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (-8196887.017476 431010.406412)
2639,Corydoras metae,2,0.0,-12.0,785.9735112129044,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (-8201803.676558 433551.878913)
2640,Corydoras metae,2,0.0,-12.0,791.5990843848962,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (-8190578.909288 431444.306604)
2641,Corydoras metae,2,0.0,-12.0,791.5990706508252,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (-8190578.887024 431444.328919)
2642,Corydoras metae,2,0.0,-12.0,797.7813274339388,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (-8181425.975852 428128.131834)
2643,Corydoras metae,2,0.0,-12.0,797.7812854383554,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (-8181425.975852 428128.176463)
2644,Corydoras metae,2,0.0,-12.0,777.9942927462997,-13.414973347970818,7.692307692307688e-14,2.64985461210703e-10,very low,POINT (-8219089.066526 436341.30615)
