iucn_id,sci_name,redlistCategory,vuln,geometry,dist_m,distance_km,log_distance_km,index_right,mp_pieces_m3,mp_effective_m3,mp_particles_ml,log_mp_particles_ml,log_toxic_pressure,toxic_pressure,eco_risk_score,eco_risk_index,eco_risk_class
11729,Phallichthys quadripunctatus,EN,3,POINT (-9224827.387995 1074016.28579),63876.74493681202,63.876744936812024,1.8120890518775155,6611,0.023,0.006410641328609448,6.410641328609448e-09,-8.193030780354475,-9.608004128325293,2.4660158956190163e-10,7.398047686857049e-10,5.096710218276325e-06,elevated relative pressure
11730,Phallichthys quadripunctatus,EN,3,POINT (-9223732.63984 1075898.102727),64050.71331558931,64.0507133155893,1.813252063193159,6611,0.023,0.006388375109675225,6.388375109675224e-09,-8.194541614406608,-9.609514962377427,2.4574519652597044e-10,7.372355895779113e-10,5.079009545395223e-06,elevated relative pressure
11731,Phallichthys quadripunctatus,EN,3,POINT (-9199004.412019 1068998.812481),40917.51878083786,40.91751878083786,1.6223955675901165,6611,0.023,0.010146652420624933,1.0146652420624933e-08,-7.993634416735072,-9.40860776470589,3.902943238701904e-10,1.170882971610571e-09,8.06667608519442e-06,elevated relative pressure
11732,Phallichthys quadripunctatus,EN,3,POINT (-9197453.590137 1070253.14634),40868.47807362886,40.86847807362886,1.621887174499117,6611,0.023,0.010156609282952658,1.0156609282952659e-08,-7.993208496520331,-9.408181844491148,3.9067728011356416e-10,1.1720318403406926e-09,8.074591356462787e-06,elevated relative pressure
11733,Phallichthys quadripunctatus,EN,3,POINT (-9191279.176656 1070253.14634),37294.80671354583,37.29480671354583,1.5831398818387195,6611,0.023,0.010909108491009342,1.0909108491009341e-08,-7.96217093073041,-9.377144278701227,4.1961955734651347e-10,1.2588586720395404e-09,8.672795405585551e-06,elevated relative pressure
11734,Phallichthys quadripunctatus,EN,3,POINT (-9203628.003617 1069625.920101),44568.461875925066,44.56846187592507,1.6586643695946945,6611,0.023,0.009432158602069514,9.432158602069514e-09,-8.025342863597475,-9.440316211568293,3.628137923872888e-10,1.0884413771618664e-09,7.49868466306809e-06,elevated relative pressure
11735,Phallichthys quadripunctatus,EN,3,POINT (-9161594.092286 1013911.325295),26585.940706378016,26.585940706378015,1.440687798394289,6611,0.023,0.01351466513046771,1.351466513046771e-08,-7.869162577017861,-9.284135924988679,5.198332742487594e-10,1.5594998227462782e-09,1.0744099289038028e-05,elevated relative pressure
11736,Phallichthys quadripunctatus,EN,3,POINT (-9205008.693696 1063543.001749),41646.21582001725,41.64621582001725,1.6298805004180092,6611,0.023,0.00999984806650179,9.99984806650179e-09,-7.99996317050147,-9.414936518472288,3.846480025577607e-10,1.153944007673282e-09,7.949973026739215e-06,elevated relative pressure
11737,Phallichthys quadripunctatus,EN,3,POINT (-9162707.287194 1008275.26716),31530.66121148465,31.53066121148465,1.5122928907512896,6611,0.023,0.01224210196735508,1.224210196735508e-08,-7.912108533446278,-9.327081881417095,4.708885372059652e-10,1.4126656116178955e-09,9.732467078946559e-06,elevated relative pressure
11738,Phallichthys quadripunctatus,EN,3,POINT (-9161493.904745 1013491.975589),27011.853590950468,27.01185359095047,1.4473418477627567,6611,0.023,0.013400032657893676,1.3400032657893676e-08,-7.872861734445262,-9.28783508241608,5.154243329959106e-10,1.5462729989877317e-09,1.065297147319374e-05,elevated relative pressure
11739,Phallichthys quadripunctatus,EN,3,POINT (-9204696.999122 1063160.37198),41167.192320431735,41.16719232043174,1.6249746847156519,6611,0.023,0.010096111699951761,1.0096111699951761e-08,-7.995802839302893,-9.410776187273711,3.883504499981445e-10,1.1650513499944333e-09,8.026498416661896e-06,elevated relative pressure
11740,Phallichthys quadripunctatus,EN,3,POINT (-9163174.829056 1007970.942278),31692.697442623426,31.692697442623427,1.5144507552734328,6611,0.023,0.0122024929017775,1.2202492901777501e-08,-7.913515847123978,-9.328489195094797,4.693651116068264e-10,1.4080953348204792e-09,9.700979599415937e-06,elevated relative pressure
11741,Phallichthys tico,VU,2,POINT (-9350837.226635 1175452.608593),127024.8651512944,127.0248651512944,2.107294327063906,7193,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,7.692307692307688e-14,2.64985461210703e-10,negligible pressure
11742,Phallichthys tico,VU,2,POINT (-9350002.330454 1162340.989093),117290.43847638473,117.29043847638474,2.0729496416290627,7193,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,7.692307692307688e-14,2.64985461210703e-10,negligible pressure
11743,Phallichthys tico,VU,2,POINT (-9350002.330454 1166113.589926),120177.4885779755,120.1774885779755,2.0834219474340765,7193,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,7.692307692307688e-14,2.64985461210703e-10,negligible pressure
11744,Phallichthys tico,VU,2,POINT (-9349909.601318 1166019.306777),120163.76191849753,120.16376191849753,2.083372748938481,7193,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,7.692307692307688e-14,2.64985461210703e-10,negligible pressure
11745,Phallichthys tico,VU,2,POINT (-9349909.564583 1166019.269426),120163.75650913184,120.16375650913184,2.083372729549369,7193,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,7.692307692307688e-14,2.64985461210703e-10,negligible pressure
11746,Phallichthys tico,VU,2,POINT (-9348919.637087 1165646.704053),120510.96497506037,120.51096497506038,2.08461546981332,7193,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,7.692307692307688e-14,2.64985461210703e-10,negligible pressure
11747,Phallichthys tico,VU,2,POINT (-9348583.563544 1164758.223149),120049.59791532868,120.04959791532868,2.082963351204897,7193,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,7.692307692307688e-14,2.64985461210703e-10,negligible pressure
11748,Phallichthys tico,VU,2,POINT (-9449324.053659 1176238.834224),90873.90797832221,90.87390797832221,1.9631921900589744,5830,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,7.692307692307688e-14,2.64985461210703e-10,negligible pressure
11749,Phallichthys tico,VU,2,POINT (-9449324.029169 1176238.784408),90873.86173684627,90.87386173684628,1.9631919714721817,5830,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,7.692307692307688e-14,2.64985461210703e-10,negligible pressure
11750,Phallichthys tico,VU,2,POINT (-9445458.793809 1172056.31449),87334.3147873974,87.33431478739739,1.9461294445497832,5830,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,7.692307692307688e-14,2.64985461210703e-10,negligible pressure
11751,Phallichthys tico,VU,2,POINT (-9437355.068838 1169639.372193),86810.11065503756,86.81011065503756,1.9435445244355627,5830,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,7.692307692307688e-14,2.64985461210703e-10,negligible pressure
11752,Phallichthys tico,VU,2,POINT (-9447466.369581 1174823.686318),89732.99668471303,89.73299668471303,1.9577652547783364,5830,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,7.692307692307688e-14,2.64985461210703e-10,negligible pressure
11753,Phallichthys tico,VU,2,POINT (-9459358.273447 1179541.15146),93432.56119904728,93.43256119904729,1.9751217687768003,5830,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,7.692307692307688e-14,2.64985461210703e-10,negligible pressure
11754,Phallichthys tico,VU,2,POINT (-9451785.061547 1181428.423383),95753.2884526438,95.7532884526438,1.985665734751071,5830,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,7.692307692307688e-14,2.64985461210703e-10,negligible pressure
11755,Phallichthys tico,VU,2,POINT (-9450082.215088 1176396.068111),90935.33120462472,90.93533120462472,1.9634824449923542,5830,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,7.692307692307688e-14,2.64985461210703e-10,negligible pressure
11756,Phallichthys tico,VU,2,POINT (-9447466.369581 1177025.126213),91909.69487824276,91.90969487824276,1.968061033826174,5830,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,7.692307692307688e-14,2.64985461210703e-10,negligible pressure
11757,Phallichthys tico,VU,2,POINT (-9446979.720843 1176710.595747),91672.02353209988,91.67202353209987,1.9669486461249253,5830,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,7.692307692307688e-14,2.64985461210703e-10,negligible pressure
11758,Phallichthys tico,VU,2,POINT (-9443907.801608 1171207.249332),86791.86590986006,86.79186590986006,1.9434542795267316,5830,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,7.692307692307688e-14,2.64985461210703e-10,negligible pressure
11759,Phallichthys tico,VU,2,POINT (-9443232.403993 1291129.262128),115907.41340547093,115.90741340547093,2.0678420517863425,7871,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,7.692307692307688e-14,2.64985461210703e-10,negligible pressure
11760,Phallichthys tico,VU,2,POINT (-9443733.341702 1290561.226577),115231.54303660682,115.23154303660682,2.065324003336177,7871,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,7.692307692307688e-14,2.64985461210703e-10,negligible pressure
11761,Poecilia rositae,EN,3,POINT (-10014053.037979 1750857.373913),267704.8217660466,267.70482176604656,2.429275459688094,7318,0.001,4.728740290449168e-06,4.728740290449168e-12,-11.241940865825345,-12.656914213796163,2.2033616501727563e-13,6.610084950518269e-13,4.289113202852326e-09,low relative pressure
11762,Poecilia rositae,EN,3,POINT (-9943056.917655 1746891.557075),212085.01128110068,212.0850112811007,2.328552901864141,7318,0.001,1.4383116499008792e-05,1.4383116499008791e-11,-10.812955670957797,-12.227929018928615,5.916583268849524e-13,1.7749749806548572e-12,1.1963921199832738e-08,low relative pressure
11763,Poecilia rositae,EN,3,POINT (-10053812.463908 1744990.389227),239703.84207876984,239.70384207876984,2.381483022473999,19168,126000.0,1043.10836222856,0.0010431083622285601,-2.9816705725824555,-4.396643920553274,4.011955243186765e-05,0.00012035865729560296,0.8292256519035985,elevated relative pressure
11764,Poecilia rositae,EN,3,POINT (-10037247.344442 1723363.407514),246029.943811913,246.029943811913,2.392749599591977,19168,126000.0,919.1398708081682,0.0009191398708081682,-3.036618394019554,-4.451591741990372,3.535153353108342e-05,0.00010605460059325027,0.7306761082797172,elevated relative pressure
11765,Poeciliopsis retropinna,VU,2,POINT (-9270656.023806 1016886.353079),55362.779350931116,55.36277935093111,1.7509924008143785,7879,0.001,0.0003304646491887459,3.3046464918874587e-10,-9.479562782435416,-10.894536130406234,1.2748640353413273e-11,2.5497280706826547e-11,1.7540164041943638e-07,moderate relative pressure
11766,Poeciliopsis retropinna,VU,2,POINT (-9320615.840581 1045842.955325),104393.98248797518,104.39398248797518,2.022815815365413,7879,0.001,0.00012394967410382917,1.2394967410382916e-10,-9.90326487227137,-11.318238220242188,4.8057566963011274e-12,9.611513392602255e-12,6.595470857984982e-08,moderate relative pressure
11767,Poeciliopsis retropinna,VU,2,POINT (-9319613.965163 1046226.856735),104088.97237656753,104.08897237656753,2.021557145264415,7879,0.001,0.00012470810311523238,1.2470810311523238e-10,-9.900636726889955,-11.315610074860773,4.834927042893549e-12,9.669854085787099e-12,6.63566539026142e-08,moderate relative pressure
11768,Poeciliopsis retropinna,VU,2,POINT (-9275327.360334 1029014.207028),68292.58577487663,68.29258577487663,1.8406867680992767,7879,0.001,0.00025516325691131024,2.5516325691131025e-10,-9.591483163682044,-11.006456511652862,9.8524329581273e-12,1.97048659162546e-11,1.3549409209454785e-07,moderate relative pressure
11769,Poeciliopsis retropinna,VU,2,POINT (-9259748.197597 966765.056365),4614.233138962347,4.614233138962347,0.7492904433647795,7879,0.001,0.0009118455441100108,9.118455441100109e-10,-9.03960270002912,-10.454576047999938,3.510944400423116e-11,7.021888800846232e-11,4.835166095790419e-07,moderate relative pressure
11770,Poeciliopsis retropinna,VU,2,POINT (-9248042.953141 970167.611832),11027.255842178794,11.027255842178795,1.0801665493226171,7879,0.001,0.0008020814506619428,8.020814506619428e-10,-9.095240405183178,-10.510213753153996,3.0887748102382376e-11,6.177549620476475e-11,4.2534483172561964e-07,moderate relative pressure
11771,Poeciliopsis retropinna,VU,2,POINT (-9243974.225752 942947.2578),24008.291823466057,24.008291823466056,1.398084028516664,7879,0.001,0.0006186807834615072,6.186807834615072e-10,-9.207831971279768,-10.622805319250586,2.3833876286981006e-11,4.766775257396201e-11,3.281478109567034e-07,moderate relative pressure
11772,Poeciliopsis retropinna,VU,2,POINT (-9239042.77231 943337.392539),26651.903446252843,26.65190344625284,1.4417250317619361,7879,0.001,0.0005868194608336429,5.868194608336429e-10,-9.230756039915741,-10.64572938788656,2.2608440801293912e-11,4.5216881602587824e-11,3.112622364140481e-07,moderate relative pressure
11773,Poeciliopsis retropinna,VU,2,POINT (-9233367.333975 968012.440722),23784.186482199446,23.784186482199445,1.3941746681639002,7879,0.001,0.0006214600005449866,6.214600005449865e-10,-9.20588855122135,-10.620861899192167,2.3940769251730274e-11,4.788153850346055e-11,3.2962071519804515e-07,moderate relative pressure
11774,Poeciliopsis retropinna,VU,2,POINT (-9230764.313587 983386.322417),32781.27732857208,32.78127732857208,1.528676066971595,7879,0.001,0.0005191172289955965,5.191172289955965e-10,-9.283898759888336,-10.698872107859154,2.0004508807522963e-11,4.0009017615045925e-11,2.7538202215685165e-07,moderate relative pressure
11775,Poeciliopsis retropinna,VU,2,POINT (-9229523.101264 984597.276359),34504.632356181246,34.50463235618125,1.5502850199700213,7879,0.001,0.0005015296016385475,5.015296016385475e-10,-9.298838350923132,-10.71381169889395,1.9328061601482623e-11,3.8656123202965246e-11,2.660610910632325e-07,moderate relative pressure
11776,Poeciliopsis retropinna,VU,2,POINT (-9228478.552634 961493.79384),28263.441725194873,28.263441725194873,1.4663254029361974,7879,0.001,0.000568207372475871,5.68207372475871e-10,-9.244729483491383,-10.659702831462202,2.1892591249071987e-11,4.3785182498143974e-11,3.0139837077889195e-07,moderate relative pressure
11777,Poeciliopsis retropinna,VU,2,POINT (-9225916.349763 960825.783547),30867.452810842147,30.867452810842146,1.5033473513806876,7879,0.001,0.0005393723899316403,5.393723899316403e-10,-9.267306849151604,-10.682280197122422,2.0783553458909245e-11,4.156710691781849e-11,2.8611666848192057e-07,moderate relative pressure
11778,Poeciliopsis retropinna,VU,2,POINT (-9224484.03861 961317.407906),32261.12050247209,32.26112050247209,1.5219368756665346,7879,0.001,0.0005245458648602397,5.245458648602397e-10,-9.279389376711816,-10.694362724682634,2.021330249462458e-11,4.042660498924916e-11,2.7825904131352593e-07,moderate relative pressure
11779,Poeciliopsis retropinna,VU,2,POINT (-9260742.689193 972625.842102),10156.533897068466,10.156533897068465,1.047529289298082,7879,0.001,0.0008161715788348115,8.161715788348116e-10,-9.087686746505884,-10.502660094476703,3.142967610903114e-11,6.285935221806227e-11,4.3281218995043023e-07,moderate relative pressure
11780,Poeciliopsis retropinna,VU,2,POINT (-9200972.805557 959226.731648),55860.26476073812,55.860264760738126,1.7548088775819979,7879,0.001,0.00032719292569796654,3.2719292569796656e-10,-9.483870784536578,-10.898844132507396,1.2622804834537184e-11,2.524560966907437e-11,1.7366772210312082e-07,moderate relative pressure
11781,Poeciliopsis retropinna,VU,2,POINT (-9264199.270701 971944.631418),11443.206255524075,11.443206255524075,1.0949322999422586,7879,0.001,0.0007954366060237193,7.954366060237193e-10,-9.09884878703143,-10.513822135002249,3.063217715475839e-11,6.126435430951678e-11,4.218232572833533e-07,moderate relative pressure
11782,Poeciliopsis retropinna,VU,2,POINT (-9258071.689331 974835.995593),11603.507604839759,11.60350760483976,1.1004914277709081,7879,0.001,0.000792890498424612,7.92890498424612e-10,-9.100239395821648,-10.515212743792466,3.0534249939408116e-11,6.106849987881623e-11,4.2047389429047036e-07,moderate relative pressure
11783,Poeciliopsis retropinna,VU,2,POINT (-9164321.419811 955983.514922),82832.43427400565,82.83243427400565,1.9234120771144472,6611,0.023,0.00438787708522375,4.38787708522375e-09,-8.357646581824556,-9.772619929795374,1.6880296481629774e-10,3.376059296325955e-10,2.325712251788988e-06,moderate relative pressure
11784,Poeciliopsis retropinna,VU,2,POINT (-9164090.320548 956376.506445),82462.16737158186,82.46216737158186,1.921489658416625,6611,0.023,0.004420491409358018,4.420491409358019e-09,-8.354431214451186,-9.769404562422004,1.7005736189838517e-10,3.4011472379677035e-10,2.3429968952345795e-06,moderate relative pressure
11785,Poeciliopsis retropinna,VU,2,POINT (-9317441.379397 1034207.668529),93365.9708267122,93.3659708267122,1.9748154122374573,7879,0.001,0.0001545373573797016,1.545373573797016e-10,-9.808165284094814,-11.223138632065632,5.9822060530654315e-12,1.1964412106130863e-11,8.216529130029747e-08,moderate relative pressure
11786,Poeciliopsis retropinna,VU,2,POINT (-9317441.379397 1047368.278186),103712.89676614359,103.71289676614359,2.0200001740326003,7879,0.001,0.00012564963306102908,1.256496330610291e-10,-9.897396064142688,-11.312369412113506,4.871139733116499e-12,9.742279466232999e-12,6.685563739647546e-08,moderate relative pressure
11787,Poeciliopsis retropinna,VU,2,POINT (-9308164.792271 1034207.668529),87612.7987912339,87.6127987912339,1.9474964537490325,7879,0.001,0.00017338235550760792,1.733823555076079e-10,-9.758497460305664,-11.173470808276482,6.707013673369533e-12,1.3414027346739065e-11,9.215259234117383e-08,moderate relative pressure
11788,Poeciliopsis retropinna,VU,2,POINT (-9287756.181481 1030448.309448),73974.9664748245,73.9749664748245,1.8749162802361399,7879,0.001,0.00022775168839571402,2.27751688395714e-10,-9.64063569176103,-11.055609039731848,8.7981418613736e-12,1.75962837227472e-11,1.2096675784331976e-07,moderate relative pressure
11789,Poeciliopsis retropinna,VU,2,POINT (-9287756.144746 1030448.346664),73974.98481773716,73.97498481773717,1.874916386487935,7879,0.001,0.00022775160484314274,2.2775160484314275e-10,-9.64063585038905,-11.055609198359868,8.798138647813173e-12,1.7596277295626346e-11,1.2096671356288655e-07,moderate relative pressure
11790,Poeciliopsis retropinna,VU,2,POINT (-9316668.376853 1046992.125546),102956.00249668198,102.95600249668198,2.0168495708769583,7879,0.001,0.00012756617238314115,1.2756617238314113e-10,-9.890873285532285,-11.305846633503103,4.944852783966964e-12,9.889705567933927e-12,6.787134750887209e-08,moderate relative pressure
11791,Poeciliopsis retropinna,VU,2,POINT (-9310020.07964 1036087.482128),90224.89323456385,90.22489323456385,1.9601133637586161,7879,0.001,0.0001645570657479403,1.645570657479403e-10,-9.781052279425003,-11.196025627395821,6.367579451843854e-12,1.2735158903687708e-11,8.747544538660657e-08,moderate relative pressure
11792,Poeciliopsis retropinna,VU,2,POINT (-9308776.604192 1037712.652183),90821.83156150985,90.82183156150985,1.962945951347925,7879,0.001,0.00016260413832643744,1.6260413832643743e-10,-9.78620571515366,-11.201179063124478,6.2924668587091415e-12,1.2584933717418283e-11,8.644045063961082e-08,moderate relative pressure
11793,Poeciliopsis retropinna,VU,2,POINT (-9241373.097795 964715.735597),15373.968828345427,15.373968828345427,1.2141539592738615,7879,0.001,0.0007352980317611913,7.352980317611913e-10,-9.132946360458238,-10.547919708429056,2.8319155067738126e-11,5.663831013547625e-11,3.8995156160833373e-07,moderate relative pressure
11794,Poeciliopsis retropinna,VU,2,POINT (-9241373.061059 968156.324149),16057.100411789514,16.057100411789513,1.231905206070218,7879,0.001,0.0007253202422282861,7.253202422282862e-10,-9.138871852072196,-10.553845200043014,2.7935393931857116e-11,5.587078786371423e-11,3.8466362328585273e-07,moderate relative pressure
11795,Poeciliopsis retropinna,VU,2,POINT (-9241187.528204 968406.54429),16310.454830540368,16.31045483054037,1.238308479071166,7879,0.001,0.0007216542761914249,7.216542761914249e-10,-9.141069423109526,-10.556042771080344,2.779439523813177e-11,5.558879047626354e-11,3.82720767883733e-07,moderate relative pressure
11796,Poeciliopsis retropinna,VU,2,POINT (-9241187.528204 968406.556677),16310.458696533902,16.310458696533903,1.2383085760633876,7879,0.001,0.0007216542203932118,7.216542203932117e-10,-9.141069456642652,-10.55604280461347,2.7794393092046624e-11,5.558878618409325e-11,3.8272073831230216e-07,moderate relative pressure
11797,Poeciliopsis retropinna,VU,2,POINT (-9320664.983683 1048465.115448),106508.51573445092,106.50851573445092,2.031442866019114,7879,0.001,0.00011881705583912777,1.1881705583912776e-10,-9.921481356157187,-11.336454704128005,4.608348301504907e-12,9.216696603009814e-12,6.323457014366888e-08,moderate relative pressure
11798,Poeciliopsis retropinna,VU,2,POINT (-9313730.76681 1034207.668529),90994.90663533323,90.99490663533324,1.963763782982479,7879,0.001,0.00016204225689927374,1.6204225689927375e-10,-9.787699821609749,-11.202673169580567,6.270856034587439e-12,1.2541712069174878e-11,8.614266982136512e-08,moderate relative pressure
11799,Poeciliopsis retropinna,VU,2,POINT (-9309906.274385 1036090.451928),90160.06055791769,90.16006055791769,1.9598046050116371,7879,0.001,0.00016477057764417217,1.6477057764417218e-10,-9.78049254918191,-11.195465897152728,6.375791447852772e-12,1.2751582895705544e-11,8.758860048320052e-08,moderate relative pressure
11800,Poeciliopsis retropinna,VU,2,POINT (-9296393.678958 971909.919135),38230.78911983381,38.23078911983381,1.5936270439679907,7466,0.004,0.0018620510192538047,1.8620510192538047e-09,-8.729775251879383,-10.144748599850201,7.165580843283871e-11,1.4331161686567741e-10,9.870978817308703e-07,moderate relative pressure
11801,Poeciliopsis retropinna,VU,2,POINT (-9295785.580655 969407.524104),35745.14003959381,35.745140039593814,1.5651999068607727,7466,0.004,0.0019569586527726406,1.9569586527726406e-09,-8.708196483657643,-10.123169831628461,7.530610202971703e-11,1.5061220405943405e-10,1.0373961678116807e-06,moderate relative pressure
11802,Poeciliopsis retropinna,VU,2,POINT (-9260230.47148 967374.336482),5390.208237481448,5.390208237481448,0.8055150107273483,7879,0.001,0.0008978034007693033,8.978034007693034e-10,-9.046335293025773,-10.461308640996592,3.4569361568050165e-11,6.913872313610033e-11,4.7607468191999434e-07,moderate relative pressure
11803,Poeciliopsis retropinna,VU,2,POINT (-9297033.202753 972066.397161),38674.857855385184,38.674857855385184,1.598515379466396,7466,0.004,0.0018455866676825054,1.8455866676825053e-09,-8.733630304361242,-10.14860365233206,7.102256414163476e-11,1.4204512828326952e-10,9.783722541415567e-07,moderate relative pressure
11804,Poeciliopsis retropinna,VU,2,POINT (-9292683.086409 970189.553852),35042.68438813343,35.04268438813343,1.5568171289090997,7466,0.004,0.001984646223577495,1.9846462235774952e-09,-8.702098125847874,-10.117071473818692,7.637100859913429e-11,1.5274201719826858e-10,1.0520697752507345e-06,moderate relative pressure
11805,Poeciliopsis retropinna,VU,2,POINT (-9272579.298441 987553.774107),28985.553500267215,28.985553500267216,1.4769120698452398,7879,0.001,0.000560060161370022,5.600601613700219e-10,-9.250990567709684,-10.665963915680502,2.157923697577009e-11,4.315847395154018e-11,2.9708058579396307e-07,moderate relative pressure
11806,Poeciliopsis retropinna,VU,2,POINT (-9256519.878931 973786.945991),10472.358132896501,10.4723581328965,1.0596526959172605,7879,0.001,0.0008110324911021604,8.110324911021604e-10,-9.090426593389273,-10.505399941360091,3.123201888854462e-11,6.246403777708924e-11,4.300886228843534e-07,moderate relative pressure
11807,Poeciliopsis retropinna,VU,2,POINT (-9246300.247625 962213.681913),10441.289541242304,10.441289541242304,1.0584749762999777,7879,0.001,0.0008115366004513025,8.115366004513024e-10,-9.090157067252436,-10.505130415223254,3.1251407709665486e-11,6.250281541933097e-11,4.303557861811198e-07,moderate relative pressure
11808,Poeciliopsis retropinna,VU,2,POINT (-9238270.963111 970502.283769),19764.99889033916,19.76499889033916,1.3173319122376335,7879,0.001,0.000673477980496306,6.73477980496306e-10,-9.17103222405738,-10.586005572028197,2.594146078831945e-11,5.18829215766389e-11,3.571887320153437e-07,moderate relative pressure
11809,Poeciliopsis retropinna,VU,2,POINT (-9236871.316436 966436.009062),20056.07398274407,20.05607398274407,1.323377397876161,7879,0.001,0.0006695687171205439,6.695687171205438e-10,-9.173556710821936,-10.588530058792754,2.5791104504636263e-11,5.1582209009272527e-11,3.551169360981024e-07,moderate relative pressure
11810,Poeciliopsis retropinna,VU,2,POINT (-9223732.63984 955177.470298),33940.72646814454,33.94072646814454,1.5433319303500195,7879,0.001,0.0005072179280597331,5.072179280597331e-10,-9.293950018703045,-10.708923366673863,1.9546843386912765e-11,3.909368677382553e-11,2.6907573866370126e-07,moderate relative pressure
11811,Poeciliopsis retropinna,VU,2,POINT (-9297337.251905 969094.69531),36264.15496146457,36.26415496146457,1.5712912771902041,7466,0.004,0.0019367499057978852,1.9367499057978854e-09,-8.712702275551898,-10.127675623522716,7.452884253068799e-11,1.4905768506137598e-10,1.026686119536489e-06,moderate relative pressure
11812,Poeciliopsis retropinna,VU,2,POINT (-9318049.987543 1047368.254493),104070.58768391423,104.07058768391423,2.0214811613730435,7879,0.001,0.0001247539659493998,1.247539659493998e-10,-9.90047830955013,-11.315451657520947,4.836690998053829e-12,9.673381996107658e-12,6.638095987114268e-08,moderate relative pressure
11813,Poeciliopsis retropinna,VU,2,POINT (-9293436.778361 972948.939596),37870.48170362446,37.870481703624456,1.5896199226721655,7466,0.004,0.0018755176982535018,1.875517698253502e-09,-8.726647335211682,-10.1416206831825,7.217375762513474e-11,1.4434751525026948e-10,9.942348300222925e-07,moderate relative pressure
11814,Poeciliopsis retropinna,VU,2,POINT (-9312027.599752 1039220.661031),93939.0282638663,93.9390282638663,1.977444782240141,7879,0.001,0.00015277629292865936,1.5277629292865936e-10,-9.813110612804154,-11.228083960774972,5.914472804948444e-12,1.1828945609896888e-11,8.123197834873537e-08,moderate relative pressure
11815,Poeciliopsis retropinna,VU,2,POINT (-9317513.069149 1047990.506211),104259.61959759651,104.25961959759651,2.0222617961680225,7879,0.001,0.00012428320677673743,1.2428320677673744e-10,-9.902107138846015,-11.317080486816833,4.818584876028361e-12,9.637169752056721e-12,6.613147119816857e-08,moderate relative pressure
11816,Poeciliopsis retropinna,VU,2,POINT (-9281301.72935 1022905.847504),64475.098724681506,64.4750987246815,1.8160761619357895,7879,0.001,0.00027540790910418156,2.7540790910418157e-10,-9.558449534267593,-10.973422882238411,1.0631073427083921e-11,2.1262146854167843e-11,1.4622316909130483e-07,moderate relative pressure
11817,Poeciliopsis retropinna,VU,2,POINT (-9280334.919572 1021051.422475),62392.29742968742,62.392297429687424,1.8020364915251772,7879,0.001,0.00028712260808044473,2.871226080804447e-10,-9.54042266265205,-10.955396010622868,1.1081638772324785e-11,2.216327754464957e-11,1.5243161891364377e-07,moderate relative pressure
11818,Poeciliopsis retropinna,VU,2,POINT (-9280334.882837 1021051.459682),62392.317934161096,62.3923179341611,1.802036631999315,7879,0.001,0.0002871224903345097,2.8712249033450974e-10,-9.540422840133507,-10.955396188104325,1.1081634243634976e-11,2.2163268487269953e-11,1.5243155651172196e-07,moderate relative pressure
11819,Poeciliopsis retropinna,VU,2,POINT (-9258222.726503 975038.308425),11823.108726611632,11.823108726611633,1.1079933246481783,7879,0.001,0.0007894157417569363,7.894157417569363e-10,-9.102144419014945,-10.517117766985763,3.040060545218981e-11,6.080121090437962e-11,4.186323742941122e-07,moderate relative pressure
11820,Poeciliopsis retropinna,VU,2,POINT (-9240581.908985 968344.042885),16868.142252892652,16.868142252892653,1.252079401344036,7879,0.001,0.0007136498485981028,7.136498485981028e-10,-9.145906693960567,-10.560880041931386,2.7486532638388524e-11,5.497306527677705e-11,3.784786540086435e-07,moderate relative pressure
11821,Poeciliopsis retropinna,VU,2,POINT (-9230240.828115 982859.980707),32881.17541736779,32.88117541736779,1.529958468613269,7879,0.001,0.0005180810880445288,5.180810880445288e-10,-9.28476479371318,-10.699738141683998,1.996465723248186e-11,3.992931446496372e-11,2.7483289758125514e-07,moderate relative pressure
